transaction_id,customer_id,account_id,booking_id,parent_transaction_id,transaction_type,amount,currency,status,payment_method,payment_reference,tax_amount,tax_rate,description,processed_at,refunded_at,created_at,updated_at
0f2cca49-ef69-4493-8ca7-510219bfc0ba,dfb08fba-bf26-4d29-bd09-aba962218a8f,d667a552-4b25-4a45-9d86-31d901fe30c2,54784af7-afe6-492e-9a2d-2db7b40304d5,,booking_fee,975.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK431898,,,2025-01-17 11:00:00,2025-01-17 11:00:00
93264b28-99c4-479b-9dcd-afc5bfb7c136,d47617b7-89c7-4b7e-90a0-c6e2d29fc84e,d667a552-4b25-4a45-9d86-31d901fe30c2,b400016f-ce4b-4938-9ce7-7e724cd71da5,,booking_fee,1999.95,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK650989,,,2025-01-17 11:00:00,2025-01-17 11:00:00
766f081a-27f6-471c-aa50-3f84806a5384,4f8ebfbb-a525-472a-8be4-32a97efcad03,0330c2ef-f3be-4fc0-ae00-6edb9621e092,f9f4913d-c882-4ac6-b8ba-d394a608ee19,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK447942,,,2025-01-17 12:00:00,2025-01-17 12:00:00
34eb6420-67ec-4f34-950f-8be41bb6ccfe,0b0f839e-1ce0-4191-a000-25913b1d742a,0330c2ef-f3be-4fc0-ae00-6edb9621e092,41886dcb-660f-4787-b491-2b5b4cb124f8,,booking_fee,1625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK646135,,,2025-01-17 12:00:00,2025-01-17 12:00:00
5c3ed7b1-9099-4037-a3c5-ba29e6a738ba,d0de7956-0cfc-4b8b-9ee5-8efc5975cb5c,d667a552-4b25-4a45-9d86-31d901fe30c2,e2895dd7-7221-45cd-b423-c51392302228,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK613262,,,2025-01-17 12:00:00,2025-01-17 12:00:00
f2ebdce4-e574-42c5-ac0b-1c0ad8d55052,f1ad9c75-2855-431c-af43-5112377147b8,d667a552-4b25-4a45-9d86-31d901fe30c2,bf3a194a-a2fa-4deb-aab3-cf157d74b318,,booking_fee,1999.95,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK263329,,,2025-01-17 12:00:00,2025-01-17 12:00:00
a8fdb75b-2c2f-4e56-b493-f828b67b1ca3,6de60ecd-1b15-48f2-b6fd-7e4bb31b15ef,0330c2ef-f3be-4fc0-ae00-6edb9621e092,eb9bcccb-d4c3-462d-9876-afde88635abc,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK592137,,,2025-01-17 13:00:00,2025-01-17 13:00:00
97703835-bebe-4626-ab38-52ddc82ff5b0,d1e0583c-5b64-43e1-8c94-358119668c72,d667a552-4b25-4a45-9d86-31d901fe30c2,493699ac-5bbc-437a-86cb-c18688236317,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK836864,,,2025-01-17 13:00:00,2025-01-17 13:00:00
45559059-c491-4b30-85d3-703fe9e5735d,8cc491fd-eb98-46e9-b03f-e31b54ae0e75,d667a552-4b25-4a45-9d86-31d901fe30c2,2775d40e-6011-4cc6-b51b-8b077550c0df,,booking_fee,7125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK405447,,,2025-01-17 13:00:00,2025-01-17 13:00:00
ca1a0d7f-c5ea-4dcc-899a-9ce52e4f7b62,3aa9b20f-c92d-404e-938c-5749a40243f6,0330c2ef-f3be-4fc0-ae00-6edb9621e092,844250d7-23a0-4ba9-acdd-9fcfcbd496e3,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK364954,,,2025-01-17 14:00:00,2025-01-17 14:00:00
38d30828-ab23-45b2-b2a8-c1f0665e2aa6,dfb08fba-bf26-4d29-bd09-aba962218a8f,d667a552-4b25-4a45-9d86-31d901fe30c2,f64ce5b1-c275-4a2d-9df9-f1c38b305a7a,,booking_fee,975.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK144651,,,2025-01-17 14:00:00,2025-01-17 14:00:00
729d80eb-072e-4bb6-8c3c-b1b54310a8ee,1bfe88fc-dc7d-4382-8a26-6850c8d2dc37,d667a552-4b25-4a45-9d86-31d901fe30c2,544b5134-11fb-4ffc-9715-c294fde56580,,booking_fee,799.98,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK473836,,,2025-01-17 14:00:00,2025-01-17 14:00:00
f85b32e7-dc91-4914-98fc-89f80caa3f2d,bb2646c6-aab7-47bb-bde4-c1628f952b4c,0330c2ef-f3be-4fc0-ae00-6edb9621e092,be8f3bd1-5539-4c24-b201-3bd45c762d99,,booking_fee,6375.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK923630,,,2025-01-17 15:00:00,2025-01-17 15:00:00
297db541-9deb-4452-a648-f0344157aaa3,d0de7956-0cfc-4b8b-9ee5-8efc5975cb5c,d667a552-4b25-4a45-9d86-31d901fe30c2,e9444047-125f-4538-9ad4-2e96c5ff67b8,,booking_fee,6375.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK706556,,,2025-01-17 15:00:00,2025-01-17 15:00:00
9f8ed654-3bc2-4de7-9a15-cb810967d99c,75421d0d-567a-4b6c-8f57-83aa3fb9927c,0330c2ef-f3be-4fc0-ae00-6edb9621e092,87ada9a5-d08f-43d4-ad68-810f643150cd,,booking_fee,6000.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK928979,,,2025-01-17 16:00:00,2025-01-17 16:00:00
8afc5c7d-fc15-42c7-af4d-4d01662efd82,c0587b72-b6b3-4dab-be94-d1d8671f572d,d667a552-4b25-4a45-9d86-31d901fe30c2,460f0922-bea9-4eef-91d7-d70bdfe3469b,,booking_fee,6000.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK587578,,,2025-01-17 16:00:00,2025-01-17 16:00:00
13e86dc9-6dc8-49e7-9706-41e674db0ae4,d1e0583c-5b64-43e1-8c94-358119668c72,d667a552-4b25-4a45-9d86-31d901fe30c2,74810520-2a93-4ece-a486-62a6d57feb80,,booking_fee,6000.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK581078,,,2025-01-17 16:00:00,2025-01-17 16:00:00
45e96a6c-1428-4e74-83c9-32014a83779d,0eb1c1a0-b14b-438c-9522-825f27669132,0330c2ef-f3be-4fc0-ae00-6edb9621e092,0556a2f5-ba4e-4686-9091-66ffcf2a5187,,booking_fee,5625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK432449,,,2025-01-17 17:00:00,2025-01-17 17:00:00
fb575071-49c2-46eb-8e6e-ae9741003240,f36a5be1-103c-4e21-bda9-3c42bdbb841e,0330c2ef-f3be-4fc0-ae00-6edb9621e092,ad0fcb8d-f910-464c-aa35-9733c85b4fbe,,booking_fee,5625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK239124,,,2025-01-17 17:00:00,2025-01-17 17:00:00
1e1ca681-8df5-4ce0-be0f-464ab81527e0,f7ba2504-46c4-4ebb-9686-e48ba71df416,d667a552-4b25-4a45-9d86-31d901fe30c2,e23906b4-5aef-4cca-996e-1ea33e831ba9,,booking_fee,4875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK851867,,,2025-01-17 17:00:00,2025-01-17 17:00:00
c7348827-b3d7-4317-9944-a62688163c44,dfb08fba-bf26-4d29-bd09-aba962218a8f,d667a552-4b25-4a45-9d86-31d901fe30c2,7bb42a7a-f5d0-4387-8611-7afe5508982e,,booking_fee,5999.85,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK571230,,,2025-01-17 17:00:00,2025-01-17 17:00:00
b152884f-f152-4c42-8b2e-b7f9b55e73de,75421d0d-567a-4b6c-8f57-83aa3fb9927c,0330c2ef-f3be-4fc0-ae00-6edb9621e092,4f958dbd-d929-41b7-b835-df90e5dfcc75,,booking_fee,3000.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK520030,,,2025-01-18 08:00:00,2025-01-18 08:00:00
bb427e46-79f6-4613-9892-b4990521845c,4f8ebfbb-a525-472a-8be4-32a97efcad03,0330c2ef-f3be-4fc0-ae00-6edb9621e092,c7aedefa-741b-4240-a2be-dae46c851ba2,,booking_fee,1500.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK209928,,,2025-01-18 08:00:00,2025-01-18 08:00:00
777346b0-557d-4530-aaf7-bcf1ac345c70,f7ba2504-46c4-4ebb-9686-e48ba71df416,d667a552-4b25-4a45-9d86-31d901fe30c2,a29c4ed3-2902-41e7-835c-f6bc8a6d1ccd,,booking_fee,2250.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK612661,,,2025-01-18 08:00:00,2025-01-18 08:00:00
4b8756ee-3250-4bc0-92c2-9b0ac6f3ea9d,d0de7956-0cfc-4b8b-9ee5-8efc5975cb5c,d667a552-4b25-4a45-9d86-31d901fe30c2,838441c3-3b86-434f-b02a-41703b45dc54,,booking_fee,1599.96,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK672464,,,2025-01-18 08:00:00,2025-01-18 08:00:00
5c027dd4-73e8-4857-9c9d-aaefbc2a1a64,0eb1c1a0-b14b-438c-9522-825f27669132,0330c2ef-f3be-4fc0-ae00-6edb9621e092,7364c0f4-5ab0-4e3d-95cb-e6ff3138c64a,,booking_fee,1199.97,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK961121,,,2025-01-18 09:00:00,2025-01-18 09:00:00
e16b5364-5ade-46d1-ab7e-346ac59d4a0d,d47617b7-89c7-4b7e-90a0-c6e2d29fc84e,d667a552-4b25-4a45-9d86-31d901fe30c2,a5ae3519-8ced-4c1c-a1a8-8b4ae5926226,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK566501,,,2025-01-18 09:00:00,2025-01-18 09:00:00
9f70be73-2271-4181-af61-563cf4c51919,bb2646c6-aab7-47bb-bde4-c1628f952b4c,0330c2ef-f3be-4fc0-ae00-6edb9621e092,2abb1ae0-f088-4dba-9564-8a77bfec7ddd,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK279095,,,2025-01-18 10:00:00,2025-01-18 10:00:00
6f7c535a-af28-49d1-8eb3-47e706716303,f36a5be1-103c-4e21-bda9-3c42bdbb841e,0330c2ef-f3be-4fc0-ae00-6edb9621e092,7331dbc4-235a-4039-8d02-17ce31fe7a83,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK722753,,,2025-01-18 10:00:00,2025-01-18 10:00:00
c83f6102-c9c1-4364-8093-356ef24308e0,d1e0583c-5b64-43e1-8c94-358119668c72,d667a552-4b25-4a45-9d86-31d901fe30c2,492c2d51-f915-47f5-9057-1e94650c8305,,booking_fee,975.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK410287,,,2025-01-18 10:00:00,2025-01-18 10:00:00
eb864b87-c10a-441c-801c-f882643e180b,dfb08fba-bf26-4d29-bd09-aba962218a8f,d667a552-4b25-4a45-9d86-31d901fe30c2,cfd7d732-cb6d-48d5-9175-21307ff6ee04,,booking_fee,650.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK313444,,,2025-01-18 10:00:00,2025-01-18 10:00:00
d2d966bc-b7ba-4c85-9350-0e05415a9c64,4f8ebfbb-a525-472a-8be4-32a97efcad03,0330c2ef-f3be-4fc0-ae00-6edb9621e092,207d1a3c-2a97-42ba-82e1-e707f796eb21,,booking_fee,1199.97,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK612557,,,2025-01-18 11:00:00,2025-01-18 11:00:00
bfeb3ba2-9abd-48de-8ef3-33a3f3c7fd8b,6a3c5a0b-4eb5-4656-9ef0-774432175fcb,0330c2ef-f3be-4fc0-ae00-6edb9621e092,3de08b83-da71-471f-a4c3-ad3211d502dd,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK556722,,,2025-01-18 11:00:00,2025-01-18 11:00:00
2e89f279-a04e-477d-8e8c-60acc81a46fc,d0de7956-0cfc-4b8b-9ee5-8efc5975cb5c,d667a552-4b25-4a45-9d86-31d901fe30c2,cd7fbea3-6295-40be-8ee1-5a3e8e2b9851,,booking_fee,1199.97,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK189686,,,2025-01-18 11:00:00,2025-01-18 11:00:00
e16fd165-9012-4950-9be5-1a8783616c6c,c0587b72-b6b3-4dab-be94-d1d8671f572d,d667a552-4b25-4a45-9d86-31d901fe30c2,b9c7f18d-186b-4725-a1f3-a5bb9cbcb0b2,,booking_fee,750.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK856988,,,2025-01-18 11:00:00,2025-01-18 11:00:00
8dbec794-e72d-4ee7-ac68-364979f280d8,0eb1c1a0-b14b-438c-9522-825f27669132,0330c2ef-f3be-4fc0-ae00-6edb9621e092,1df73165-b265-4ae5-968c-9ce188ce1845,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK677748,,,2025-01-18 12:00:00,2025-01-18 12:00:00
e67ef1b5-3b91-4c08-9f81-886d13130e7b,6de60ecd-1b15-48f2-b6fd-7e4bb31b15ef,0330c2ef-f3be-4fc0-ae00-6edb9621e092,33b7161b-1f34-4e83-a963-b4b3dcf221cf,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK453441,,,2025-01-18 12:00:00,2025-01-18 12:00:00
1bc43dee-4f69-4b6b-8660-9be849b9d2a8,d47617b7-89c7-4b7e-90a0-c6e2d29fc84e,d667a552-4b25-4a45-9d86-31d901fe30c2,7b1c665a-f451-4c22-8611-614d6e8d1f63,,booking_fee,1199.97,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK383256,,,2025-01-18 12:00:00,2025-01-18 12:00:00
3f230566-51bf-4700-b9ff-0c7a3f2b1395,ee901f5b-eab1-47ca-812a-63592652ad65,d667a552-4b25-4a45-9d86-31d901fe30c2,35d29e55-6f92-4bdb-a0a9-20b45972cae7,,booking_fee,1625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK159415,,,2025-01-18 12:00:00,2025-01-18 12:00:00
051c2ba8-c60f-46c0-ac36-3efbc9b56d0f,4f8ebfbb-a525-472a-8be4-32a97efcad03,0330c2ef-f3be-4fc0-ae00-6edb9621e092,dd698491-e0c7-45a5-afe9-86c7d322cadc,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK135503,,,2025-01-18 13:00:00,2025-01-18 13:00:00
f14a606b-d69b-4192-bc28-6dd3a054496d,8cc491fd-eb98-46e9-b03f-e31b54ae0e75,d667a552-4b25-4a45-9d86-31d901fe30c2,ab98c5db-6057-45fb-b8b6-674f650d62d2,,booking_fee,975.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK741465,,,2025-01-18 13:00:00,2025-01-18 13:00:00
82bb237b-288f-4bd6-945d-da5d33067a06,dfb08fba-bf26-4d29-bd09-aba962218a8f,d667a552-4b25-4a45-9d86-31d901fe30c2,bc704c5f-6889-4b17-8326-ca3a3e73c91a,,booking_fee,750.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK294802,,,2025-01-18 13:00:00,2025-01-18 13:00:00
17b1d5eb-2b13-493b-8c18-8ce9ca859c6f,0eb1c1a0-b14b-438c-9522-825f27669132,0330c2ef-f3be-4fc0-ae00-6edb9621e092,0bd2cf05-f3fe-4946-96ac-d5a6a1b9e009,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK892979,,,2025-01-18 14:00:00,2025-01-18 14:00:00
55a2bbf2-5627-4fb1-a3f7-ba5457370d6f,d1e0583c-5b64-43e1-8c94-358119668c72,d667a552-4b25-4a45-9d86-31d901fe30c2,a6de8c12-19fc-426e-bb38-3b6332add436,,booking_fee,1199.97,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK820324,,,2025-01-18 14:00:00,2025-01-18 14:00:00
8b34ad3c-90ae-43df-9a6b-354810bfcbef,4f8ebfbb-a525-472a-8be4-32a97efcad03,0330c2ef-f3be-4fc0-ae00-6edb9621e092,8b369888-acec-4be9-91c6-309eb24a420c,,booking_fee,6799.83,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK663893,,,2025-01-18 15:00:00,2025-01-18 15:00:00
41ad36bd-44a0-4241-af4c-8fbf88b700e3,d0de7956-0cfc-4b8b-9ee5-8efc5975cb5c,d667a552-4b25-4a45-9d86-31d901fe30c2,128a1b92-f398-4b04-adb5-771bdbbcea4f,,booking_fee,6375.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK226250,,,2025-01-18 15:00:00,2025-01-18 15:00:00
9843ae7c-792c-47c7-b570-d0c4a3aa194a,f7ba2504-46c4-4ebb-9686-e48ba71df416,d667a552-4b25-4a45-9d86-31d901fe30c2,1e75c084-373f-4e25-b2f9-c1fcd0f8d3e7,,booking_fee,799.98,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK753419,,,2025-01-18 15:00:00,2025-01-18 15:00:00
83116a07-c14e-4f4f-8cad-408de8c0dd5c,75421d0d-567a-4b6c-8f57-83aa3fb9927c,0330c2ef-f3be-4fc0-ae00-6edb9621e092,a4ea36e1-2e98-46f7-a99a-90310c939560,,booking_fee,6000.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK413707,,,2025-01-18 16:00:00,2025-01-18 16:00:00
57a95ad9-be8a-47c4-95d2-bd52b03bee7e,f36a5be1-103c-4e21-bda9-3c42bdbb841e,0330c2ef-f3be-4fc0-ae00-6edb9621e092,7c953f4e-25c6-4e01-af49-ec6a47127ed4,,booking_fee,6000.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK931895,,,2025-01-18 16:00:00,2025-01-18 16:00:00
bf018471-7bb1-48eb-957b-fd827570acf6,8cc491fd-eb98-46e9-b03f-e31b54ae0e75,d667a552-4b25-4a45-9d86-31d901fe30c2,1996b5da-7338-4989-bf12-434fc88482d6,,booking_fee,6000.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK529727,,,2025-01-18 16:00:00,2025-01-18 16:00:00
671733e8-0d1b-4f19-8583-6aaf4627371b,ee901f5b-eab1-47ca-812a-63592652ad65,d667a552-4b25-4a45-9d86-31d901fe30c2,f699f698-cf4f-4af0-9ac2-c02ebc31fd0a,,booking_fee,6399.84,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK231978,,,2025-01-18 16:00:00,2025-01-18 16:00:00
d0125e8c-a0b4-40e9-a7b6-6b13c6acb2a3,0eb1c1a0-b14b-438c-9522-825f27669132,0330c2ef-f3be-4fc0-ae00-6edb9621e092,9b26e702-ccdf-485b-990e-24cb26367894,,booking_fee,5625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK328923,,,2025-01-18 17:00:00,2025-01-18 17:00:00
396908fd-e8af-48f0-a75c-a1686518dca4,4c9e0e55-d382-47cf-a593-c3efc05413f3,0330c2ef-f3be-4fc0-ae00-6edb9621e092,72efad63-8420-47f1-8543-707a08b2bba4,,booking_fee,5625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK579123,,,2025-01-18 17:00:00,2025-01-18 17:00:00
4fcbc2d4-a698-49f6-9427-4851432b1f9c,d1e0583c-5b64-43e1-8c94-358119668c72,d667a552-4b25-4a45-9d86-31d901fe30c2,1b80698c-5963-499e-ac76-fcdba216115e,,booking_fee,4875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK541313,,,2025-01-18 17:00:00,2025-01-18 17:00:00
01a6cbe0-ea65-4925-8015-e6a178699eb0,f7ba2504-46c4-4ebb-9686-e48ba71df416,d667a552-4b25-4a45-9d86-31d901fe30c2,fd6f2520-61b5-4a9d-9e07-b88f3034c2cf,,booking_fee,5625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK552012,,,2025-01-18 17:00:00,2025-01-18 17:00:00
7d75be4f-640a-4035-8491-4c50b6cfe89f,75421d0d-567a-4b6c-8f57-83aa3fb9927c,0330c2ef-f3be-4fc0-ae00-6edb9621e092,0ceb8b94-7d0c-41da-9ff8-82e8fe61cb6e,,booking_fee,2250.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK548907,,,2025-01-19 08:00:00,2025-01-19 08:00:00
486fc12a-b345-4745-9543-093f1d0ae87e,4f8ebfbb-a525-472a-8be4-32a97efcad03,0330c2ef-f3be-4fc0-ae00-6edb9621e092,63ecf010-4c2c-4e0b-8d4c-c60e4398ab27,,booking_fee,1500.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK598363,,,2025-01-19 08:00:00,2025-01-19 08:00:00
484fd084-e6a9-40f5-b32b-ed03f142c8f4,0eb1c1a0-b14b-438c-9522-825f27669132,0330c2ef-f3be-4fc0-ae00-6edb9621e092,4ce4f0d4-0b02-4423-bdf6-b04e62acef3e,,booking_fee,975.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK885551,,,2025-01-19 08:00:00,2025-01-19 08:00:00
bd5316f8-2f6d-4675-a18e-a66291805ea8,d1e0583c-5b64-43e1-8c94-358119668c72,d667a552-4b25-4a45-9d86-31d901fe30c2,ae4eda9a-a6fc-4226-9641-5d0fa74b29b0,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK497599,,,2025-01-19 08:00:00,2025-01-19 08:00:00
14418358-307e-4647-8d0e-92a3800b71ff,d0de7956-0cfc-4b8b-9ee5-8efc5975cb5c,d667a552-4b25-4a45-9d86-31d901fe30c2,6a746612-2baa-4def-8e8d-d690df638d68,,booking_fee,1625.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK706297,,,2025-01-19 08:00:00,2025-01-19 08:00:00
7497e7ed-ef8e-476d-a2b0-fc2c1947845b,4c9e0e55-d382-47cf-a593-c3efc05413f3,0330c2ef-f3be-4fc0-ae00-6edb9621e092,7bf6e90b-c5d4-44c8-b6b3-43309fb20425,,booking_fee,885.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK825934,,,2025-01-19 09:00:00,2025-01-19 09:00:00
39d51ccc-3153-452b-9368-f82408d0fdea,0b0f839e-1ce0-4191-a000-25913b1d742a,0330c2ef-f3be-4fc0-ae00-6edb9621e092,d84bd680-3e8e-42c4-a440-80edcdcf92d7,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK434757,,,2025-01-19 09:00:00,2025-01-19 09:00:00
fb382b3b-1c59-4e98-b8d3-b0b1fec79541,f7ba2504-46c4-4ebb-9686-e48ba71df416,d667a552-4b25-4a45-9d86-31d901fe30c2,e430ccd5-7791-4516-a2e0-6dbe01bb52fe,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK155420,,,2025-01-19 09:00:00,2025-01-19 09:00:00
a2b32c9b-c8af-4d2a-9a21-8f2002b41e16,8cc491fd-eb98-46e9-b03f-e31b54ae0e75,d667a552-4b25-4a45-9d86-31d901fe30c2,c2df6b39-6d25-4e2f-9bf2-5568a811fd61,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK350087,,,2025-01-19 09:00:00,2025-01-19 09:00:00
e6e5a606-e1eb-4aa2-8b4d-0b293f24fbb5,6a3c5a0b-4eb5-4656-9ef0-774432175fcb,0330c2ef-f3be-4fc0-ae00-6edb9621e092,3c019ce7-368a-423f-8e3b-f959f9dc7a42,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK629040,,,2025-01-19 10:00:00,2025-01-19 10:00:00
12085566-4bd6-455c-b2a9-22b9f0a9fb81,bb2646c6-aab7-47bb-bde4-c1628f952b4c,0330c2ef-f3be-4fc0-ae00-6edb9621e092,3c6d1472-0d8c-4ad9-830e-e9f25d58603d,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK906652,,,2025-01-19 10:00:00,2025-01-19 10:00:00
afdda7b2-fd7f-46ba-8a13-cc9f4616d1d9,d1e0583c-5b64-43e1-8c94-358119668c72,d667a552-4b25-4a45-9d86-31d901fe30c2,8494edbd-645f-4a28-9c1f-05c86b8c5953,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK787322,,,2025-01-19 10:00:00,2025-01-19 10:00:00
15a11283-637f-4e7e-ad02-9e105a33619d,ee901f5b-eab1-47ca-812a-63592652ad65,d667a552-4b25-4a45-9d86-31d901fe30c2,9c781bfe-8e7b-42be-a179-d1e0415e5bd8,,booking_fee,1999.95,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK867631,,,2025-01-19 10:00:00,2025-01-19 10:00:00
3d895bec-b9d8-437a-a8df-55c303d50dd9,4f8ebfbb-a525-472a-8be4-32a97efcad03,0330c2ef-f3be-4fc0-ae00-6edb9621e092,e1f3f681-994f-4793-a773-f0377689e8aa,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK431469,,,2025-01-19 11:00:00,2025-01-19 11:00:00
42e6ecff-96e9-437b-9a03-5bb543659bcf,0eb1c1a0-b14b-438c-9522-825f27669132,0330c2ef-f3be-4fc0-ae00-6edb9621e092,93144d89-ca83-422d-96f3-9d57843d5b73,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK780502,,,2025-01-19 11:00:00,2025-01-19 11:00:00
1dea0f1b-29c9-47d1-9fc3-653dad51a4f0,f7ba2504-46c4-4ebb-9686-e48ba71df416,d667a552-4b25-4a45-9d86-31d901fe30c2,d8f01b2f-3a5d-4fdd-83ae-958743b929ed,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK453314,,,2025-01-19 11:00:00,2025-01-19 11:00:00
e44ffd86-233b-4ddf-a27f-b05a02ee4986,4c9e0e55-d382-47cf-a593-c3efc05413f3,0330c2ef-f3be-4fc0-ae00-6edb9621e092,f1cf7452-fbf8-4813-9350-7213fc704cad,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK814450,,,2025-01-19 12:00:00,2025-01-19 12:00:00
d16c5c3c-1df2-449a-82cc-6a81a2eabd23,6de60ecd-1b15-48f2-b6fd-7e4bb31b15ef,0330c2ef-f3be-4fc0-ae00-6edb9621e092,3fd8d344-26ae-4fac-b77f-dcd64efa52c6,,booking_fee,1875.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK809785,,,2025-01-19 12:00:00,2025-01-19 12:00:00
fcaa9c54-54f8-4722-ba48-3a77719480bd,d0de7956-0cfc-4b8b-9ee5-8efc5975cb5c,d667a552-4b25-4a45-9d86-31d901fe30c2,d6fd3bfa-73ad-45f6-b6e0-2c2e7875a0b8,,booking_fee,1125.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK309196,,,2025-01-19 12:00:00,2025-01-19 12:00:00
4d804cc8-e7f5-426d-b5c4-43c95bf86d91,dfb08fba-bf26-4d29-bd09-aba962218a8f,d667a552-4b25-4a45-9d86-31d901fe30c2,cc087ac5-8495-4655-916b-59d9f41433f0,,booking_fee,650.00,USD,completed,,,0.00,0.0000,Booking fee for unicorn rental BK882199,,,2025-01-19 12:00:00,2025-01-19 12:00:00
